,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,source,ref,cand,qual,target,data,backTrans,2gramBleu,3gramBleu,4gramBleu,backTransGram1,backTransGram2,backTransGram3,backTransGram4
92,92,92,92,92,92,92.0,"控制 科 北部 地区 的 反对派 武装 10 月 中旬 宣布 召回 其 参政 代表 , 科 和平 进程 再次 陷入 僵局 .","the rebel group that controls the northern part of the country recalled its representatives in the government in mid-october , plunging the peace process into a stalemate once again .","opposition rebels , who control the northern regions of the ivory coast , announced in mid-october that they would recall their participatory representatives . the peace process in the ivory coast thus reached another impasse .",0.4167,1.0,"控制 科 北部 地区 的 反对派 武装 10 月 中旬 宣布 召回 其 参政 代表 , 科 和平 进程 再次 陷入 僵局 . opposition rebels , who control the northern regions of the ivory coast , announced in mid-october that they would recall their participatory representatives . the peace process in the ivory coast thus reached another impasse .","Opposition rebels, who control northern Ivory Coast, announced in mid-October that they would recall their representatives. The peace process in C?te d'Ivoire has thus been plunged into another impasse.",0.26726124191242434,0.13073434808831094,2.6147752749740183e-78,0.40631565778702805,0.30198328553948783,0.22257499586687832,0.15913467458939834
93,93,93,93,93,93,93.0,"11 月 上旬 , 科 政府 军 与 法国 驻 科 部队 发生 严重 冲突 后 , 科 局势 又 进一步 恶化 .",the situation in the ivory coast further deteriorated after a serious clash between ivorian government forces and french troops in the country in early november .,"in early november , a serious clash occurred between the ivory coast army and the french army stationed in the country . the incident caused further deterioration of the country's situation .",0.5938,1.0,"11 月 上旬 , 科 政府 军 与 法国 驻 科 部队 发生 严重 冲突 后 , 科 局势 又 进一步 恶化 . in early november , a serious clash occurred between the ivory coast army and the french army stationed in the country . the incident caused further deterioration of the country's situation .","In early November, there were serious clashes between ivorian troops and French troops stationed in the country. This incident has further exacerbated the situation in the country.",0.3914406806294064,0.2769423131376852,4.617466687780834e-78,0.4000872247672887,0.15991647709757847,0.09680657405898846,1.9910641858655524e-78
94,94,94,94,94,94,94.0,""" 国际 计划 "" 投入 千万 美元 帮助 中国 西部 儿童 和 村庄 发展",""" plan international "" invests millions of dollars to help development of children and villages in china's western region",plan international invests millions of u.s. dollars in children's and rural development in western china,0.5255,1.0,""" 国际 计划 "" 投入 千万 美元 帮助 中国 西部 儿童 和 村庄 发展 plan international invests millions of u.s. dollars in children's and rural development in western china",Plans to invest millions of dollars internationally in children and rural development in western China,0.2894937007728275,0.17286396836498494,3.0287532832427396e-78,0.6,0.46291004988627577,0.37074599657031837,0.3013040489278569
95,95,95,95,95,95,95.0,"新华社 西安 12 月 9 日 电 ( 记者 刘 喜 梅 ) "" 国际 计划 "" 国家 主管 詹 姆 斯 ・ 莫 瑞 与 陕西省 环保 局 局长 何 发 理 9 日 在 西安 签署 合作 协议 , 即日 起 国际 计划 中国 "" 供水 与 环境卫生 "" 项目 将 正式 与 陕西省 "" 绿色 文明 示范 工程 "" 合作 , 推动 和 帮助 陕西省 农村 人 畜 饮水 工程 , 沼气 建设 , 健康 教育 等 项目 的 实施 .","xinhua news agency report of december 9th from xi ' an ( by staff reporter liu ximei ) - the country director of "" plan international "" , james mori , signed a cooperation agreement with the director of the shaanxi provincial environmental protection bureau , he fali , on the 9th in xi ' an . from now on , plan international's china "" water supply and environmental sanitation "" program will formally join hands with shaanxi province's "" green culture model project "" to push forward and help the implementation of projects such as rural drinking water for people and animals , construction of methane facilities and health education .","xinhua news agency , xi ' an , december 9 ( reporter liu ximei ) - plan international country director james morre and chief of the shan ' xi environmental protection bureau , he fali , signed a cooperation agreement in xi ' an on the 9th . the "" water supply and environmental sanitation "" project of plan international china will officially collaborate with the "" green civilization demonstration project "" of shan ' xi province in promoting and assisting the implementation of programs , including the project for drinking water for people and animals in shan ' xi villages , methane facilities development , and health education .",0.6963,1.0,"新华社 西安 12 月 9 日 电 ( 记者 刘 喜 梅 ) "" 国际 计划 "" 国家 主管 詹 姆 斯 ・ 莫 瑞 与 陕西省 环保 局 局长 何 发 理 9 日 在 西安 签署 合作 协议 , 即日 起 国际 计划 中国 "" 供水 与 环境卫生 "" 项目 将 正式 与 陕西省 "" 绿色 文明 示范 工程 "" 合作 , 推动 和 帮助 陕西省 农村 人 畜 饮水 工程 , 沼气 建设 , 健康 教育 等 项目 的 实施 . xinhua news agency , xi ' an , december 9 ( reporter liu ximei ) - plan international country director james morre and chief of the shan ' xi environmental protection bureau , he fali , signed a cooperation agreement in xi ' an on the 9th . the "" water supply and environmental sanitation "" project of plan international china will officially collaborate with the "" green civilization demonstration project "" of shan ' xi province in promoting and assisting the implementation of programs , including the project for drinking water for people and animals in shan ' xi villages , methane facilities development , and health education .","Xinhua News Agency, Xi'an, December 9 (Reporter Liu Ximei) Shaanxi Provincial Planning State Bureau Director James Morey and Shaanxi Provincial Environmental Protection Bureau Director He Fari signed a cooperation agreement in Xi'an on the 9th. The International Plan ""Water Supply and Sanitation"" project will officially cooperate with the ""Green Civilization Demonstration Project"" in Shaanxi Province to promote and assist in the implementation of projects including the Shanxi Village Human and Livestock Drinking Water Project, the development of biogas facilities, and health education.",0.5371806524080647,0.4224030259226353,0.3271989523145844,0.2513555440709069,0.15575795234703674,0.09710838301045858,0.06275820354141805
96,96,96,96,96,96,96.0,""" 绿色 文明 示范 工程 "" 是 陕西省 环保 部门 发起 的 , 内容 为 创建 绿色 学校 , 绿色 社区 , 绿色 企业 和 绿色 村庄 .","the "" green culture model project "" was initiated by environmental departments in shaanxi province , and is aimed at building green schools , communities , enterprises and villages .","the "" green civilization demonstration project "" is an initiative of the shan ' xi environmental protection department . the project contents include establishing green schools , green communities , green enterprises , and green villages .",0.4595,1.0,""" 绿色 文明 示范 工程 "" 是 陕西省 环保 部门 发起 的 , 内容 为 创建 绿色 学校 , 绿色 社区 , 绿色 企业 和 绿色 村庄 . the "" green civilization demonstration project "" is an initiative of the shan ' xi environmental protection department . the project contents include establishing green schools , green communities , green enterprises , and green villages .","""Green Civilization Demonstration Project"" is the initiative of Shanxi Province's environmental protection department. The project includes the establishment of green schools, green communities, green enterprises and green villages.",0.3195341955129405,0.1831381781370328,3.3754778817587443e-78,0.36255621096106594,0.19735060442921445,9.162602876225644e-103,5.642792996934988e-155
97,97,97,97,97,97,97.0,"这 一 项目 与 国际 计划 中国 "" 供水 与 环境卫生 "" 项目 合作 后 , 将 推动 陕西 在 农村 贫困 地区 的 供水 和 环境卫生 等 方面 的 发展 以及 贫困 地区 "" 绿色 村庄 "" , "" 绿色 学校 "" 的 建设 , 实现 双方 项目 的 优势 互补 , 增强 项目 的 可 持续 发展 .","its cooperation with plan international's china "" water supply and environmental sanitation "" program will push forward the development of poor rural areas of shaanxi in such aspects as water supply and environmental sanitation , as well as the construction of "" green villages "" and "" green schools "" in poverty-stricken areas , which will complement the two programs ' respective advantages and enhance their sustainable development .","this project and the international plan of the china water and sanitation project in shaanxi province , will promote cooperation in poor rural areas of water and sanitation and poverty-stricken areas develop "" green village "" and "" green school projects for the construction of the complementary strengths , enhance the sustainable development . ",0.5329999999999999,0.0,"这 一 项目 与 国际 计划 中国 "" 供水 与 环境卫生 "" 项目 合作 后 , 将 推动 陕西 在 农村 贫困 地区 的 供水 和 环境卫生 等 方面 的 发展 以及 贫困 地区 "" 绿色 村庄 "" , "" 绿色 学校 "" 的 建设 , 实现 双方 项目 的 优势 互补 , 增强 项目 的 可 持续 发展 . this project and the international plan of the china water and sanitation project in shaanxi province , will promote cooperation in poor rural areas of water and sanitation and poverty-stricken areas develop "" green village "" and "" green school projects for the construction of the complementary strengths , enhance the sustainable development . ","The project and the International Plan for China's Water Supply and Sanitation Project in Shaanxi Province will promote water sanitation cooperation in poor rural areas of Shaanxi Province and build ""green villages"" and ""green school projects"" in poor areas to complement each other's strengths and promote sustainable development.",0.3037781342149824,0.2035541491052532,0.124660803049716,0.4141445844550286,0.2468338697285628,0.1817202749183074,0.1347613330617996
98,98,98,98,98,98,98.0,"国际 计划 是 全球 最 大 的 以 儿童 发展 为 中心 的 国际 人道主义 组织 , 全球 超过 130 万 儿童 和 他们 的 家庭 以及 社区 受到 其 直接 援助 .","plan international is the world's largest international humanitarian organization with its focus on children's development . globally , more than 1.3 million children and their families as well as communities receive direct aid from it .","the plan is the world's largest child development centre for international humanitarian organizations , more than 130 million children and their families and communities subjected to its direct assistance . ",0.5458,0.0,"国际 计划 是 全球 最 大 的 以 儿童 发展 为 中心 的 国际 人道主义 组织 , 全球 超过 130 万 儿童 和 他们 的 家庭 以及 社区 受到 其 直接 援助 . the plan is the world's largest child development centre for international humanitarian organizations , more than 130 million children and their families and communities subjected to its direct assistance . ","The programme is the world's largest international humanitarian organization, the Children's Development Centre, with direct assistance to more than 130 million children and their families and communities.",0.3946626489117859,0.3047134341814762,0.22362398566309727,0.6068060659197007,0.5114933565498879,0.4360523682960848,0.3780483629616422
99,99,99,99,99,99,99.0,"国际 计划 1995 年 进入 中国 , 迄今 已 资助 儿童 21300 多 名 .",plan international entered china in 1995 and has helped over 213000 children so far .,"plan international entered china in 1995 . to date , it has subsidized over 21300 children .",0.5882,1.0,"国际 计划 1995 年 进入 中国 , 迄今 已 资助 儿童 21300 多 名 . plan international entered china in 1995 . to date , it has subsidized over 21300 children .","Plan international entry into China in 1995. To date, more than 21,300 children have been supported.",0.4287464628562721,0.3696766710981843,0.3201406061582137,0.17613994927752671,6.067774697358228e-155,4.810545640283455e-204,1.126199256928023e-231
100,100,100,100,100,100,100.0,"目前 国际 计划 在 中国 有 6 个 项目 区 , 除 北京市 延 庆 县 外 , 其余 5 个 项目 区 均 位于 陕西省 ( 蒲 城 县 , 淳化 县 , 佳 县 , 榆林 市 榆 阳 区 , 西 乡 县 ) .","at present , plan international has 6 project areas . besides yanqing county in beijing , the other 5 projects are all in shaanxi province ( pucheng county , chunhua county , jiaxian county , yuyang district of yulin city , and xixiang county ) .","at present , plan international has six project regions in china . apart from yanqing county in beijing , the other five project regions are all located in shan ' xi province ( pucheng county , chunhua county , jia county , yulin city in the yuyang district , and xixiang county ) .",0.7037,1.0,"目前 国际 计划 在 中国 有 6 个 项目 区 , 除 北京市 延 庆 县 外 , 其余 5 个 项目 区 均 位于 陕西省 ( 蒲 城 县 , 淳化 县 , 佳 县 , 榆林 市 榆 阳 区 , 西 乡 县 ) . at present , plan international has six project regions in china . apart from yanqing county in beijing , the other five project regions are all located in shan ' xi province ( pucheng county , chunhua county , jia county , yulin city in the yuyang district , and xixiang county ) .","Currently, The International Program has six project areas in China. In addition to Yanqing County, Beijing, the other five project areas are located in Shanxi Province (Pucheng County, Chunhua County, Jia County, Yulin City, Yuyang County, Xixiang County).",0.5987408170800917,0.5113111181051843,0.4430342153547713,0.18999766079419061,0.14220618083769393,0.10534736983411508,0.06748643650346489
101,101,101,101,101,101,101.0,"自 1999 年 与 陕西省 合作 以来 , 国际 计划 用于 陕西 250 多 个 村庄 贫困 儿童 和 社区 发展 的 总 投入 已 超过 1200 万 美元 .","since the start of its cooperation with shaanxi province in 1999 , plan international has injected a total of more than $ 12 million for the development of poor children and communities in over 250 villages in shaanxi .","since its collaboration with shan ' xi province in 1999 , to date , plan international has invested a total of more than u.s. $ 12 million in the development of impoverished children and communities in more than 250 villages in shan ' xi .",0.6042,1.0,"自 1999 年 与 陕西省 合作 以来 , 国际 计划 用于 陕西 250 多 个 村庄 贫困 儿童 和 社区 发展 的 总 投入 已 超过 1200 万 美元 . since its collaboration with shan ' xi province in 1999 , to date , plan international has invested a total of more than u.s. $ 12 million in the development of impoverished children and communities in more than 250 villages in shan ' xi .","Since working with Shaanxi Province in 1999, the International Program has invested more than US$12 million to develop poor children and communities in more than 250 villages in Shanxi Province.",0.5275251920835898,0.4302944412449332,0.31008444307733285,0.36391839582758007,0.2758858238992614,0.22822937199098778,0.1985971198655777
102,102,102,102,102,102,102.0,( 国际 ) 哥伦比亚 又 有 1425 名 右翼 武装 分子 缴械 投诚,( international ) 1425 more right-wing rebels disarm and surrender in colombia,( international ) 1425 more colombian rightist rebels disarm,0.5573,1.0,( 国际 ) 哥伦比亚 又 有 1425 名 右翼 武装 分子 缴械 投诚 ( international ) 1425 more colombian rightist rebels disarm,"1,425 Colombian right-wing rebels disarmed",0.4995775877643021,0.42699772815622017,0.3678278000487881,0.08986579282344431,2.997447795420392e-155,2.3504533592696587e-204,5.474320712955125e-232
103,103,103,103,103,103,103.0,"新华社 波 哥 大 12 月 10 日 电 ( 记者 刘 连 祥 ) 哥伦比亚 右翼 准 军事 组织 "" 哥伦比亚 联合 自卫 军 "" 的 1425 名 武装 分子 在 副总 司令 兼 总参谋长 曼 库 索 的 率领 下 ,10 日 在 东北 部 边境地区 向 政府 代表 缴械 投诚 , 接受 政府 的 和平 遣散 安排 .","xinhua news agency report of december 10th from bogota ( by staff reporter liu lianxiang ) - some 1425 rebels , led by mancuso , deputy commander and chief of staff of colombia's right-wing paramilitary group "" the united self defense forces of colombia "" ( auc ) , disarmed and surrendered on the 10th to government representatives in the northeastern border area and accepted the government's arrangement for peaceful demobilization .","bogota , december 10 ( xinhua ) colombian right-wing paramilitary organization united self-defence forces of colombia , 1425 armed elements , deputy commander in chief of staff and the treasury , in the north-eastern border areas , the representative of the disarmament , demobilization and accept the peace . ",0.3957,0.0,"新华社 波 哥 大 12 月 10 日 电 ( 记者 刘 连 祥 ) 哥伦比亚 右翼 准 军事 组织 "" 哥伦比亚 联合 自卫 军 "" 的 1425 名 武装 分子 在 副总 司令 兼 总参谋长 曼 库 索 的 率领 下 ,10 日 在 东北 部 边境地区 向 政府 代表 缴械 投诚 , 接受 政府 的 和平 遣散 安排 . bogota , december 10 ( xinhua ) colombian right-wing paramilitary organization united self-defence forces of colombia , 1425 armed elements , deputy commander in chief of staff and the treasury , in the north-eastern border areas , the representative of the disarmament , demobilization and accept the peace . ","BOGOTA, Dec. 10 (Xinhua) -- Colombia's right-wing paramilitary united self-defense forces 1,425 armed elements, deputy commander-in-chief and chief of staff and minister of finance, representatives of disarmament, demobilization and peace in the northeastern border region.",0.20490531620978888,0.12114209515341964,2.2183902063329495e-78,0.3536383455168587,0.20162888033260115,0.11911108907226627,0.07560574293555829
104,104,104,104,104,104,104.0,"据 此间 媒体 报 道 , 这 次 投诚 的 人员 属于 此 前 在 东北 部 4 个 省 进行 非法 武装 活动 的 "" 哥伦比亚 联合 自卫 军 "" 的 "" 卡 塔 通 博 河 纵队 "" .","media reports here say the surrendered rebels are from the auc's "" catatumbo bloc "" , which used to carry out illegal activities in 4 northeastern provinces .","according to local press reported that the defection of persons belonging to the four provinces in northeastern part of an unlawful armed activities of the colombian self_defence forces "" of the all-round river columns . ",0.2432,0.0,"据 此间 媒体 报 道 , 这 次 投诚 的 人员 属于 此 前 在 东北 部 4 个 省 进行 非法 武装 活动 的 "" 哥伦比亚 联合 自卫 军 "" 的 "" 卡 塔 通 博 河 纵队 "" . according to local press reported that the defection of persons belonging to the four provinces in northeastern part of an unlawful armed activities of the colombian self_defence forces "" of the all-round river columns . ","According to local media reports, the defectors belonged to an illegal armed operation in the four northeastern provinces of self_defence"", the all-powerful river pillar.",7.458340731200288e-155,5.6307666226860146e-204,1.2882297539194138e-231,0.3538095514990362,0.13660362866252423,6.763923329071355e-103,4.293680385699607e-155
105,105,105,105,105,105,105.0,"哥 政府 高级 和平 专员 雷 斯 特 雷 波 在 仪式 上 代表 政府 接受 了 他们 交出 的 步枪 , 机关枪 以及 掷 弹 筒 , 迫击炮 等 装备 , 并 对 他们 的 投诚 行动 表示 欢迎 .","senior peace commissioner restrepo of the colombian government accepted their arms on behalf of the government including rifles , machineguns , grenade launchers and mortars and welcomed their surrender at a ceremony .","the high commissioner for peace , the clearance at the ceremony on behalf of the government accepted the surrendering of rifles , machine-guns and grenade launchers , mortars , and to welcome their defection . ",0.6286,0.0,"哥 政府 高级 和平 专员 雷 斯 特 雷 波 在 仪式 上 代表 政府 接受 了 他们 交出 的 步枪 , 机关枪 以及 掷 弹 筒 , 迫击炮 等 装备 , 并 对 他们 的 投诚 行动 表示 欢迎 . the high commissioner for peace , the clearance at the ceremony on behalf of the government accepted the surrendering of rifles , machine-guns and grenade launchers , mortars , and to welcome their defection . ","At the ceremony, the High Commissioner for Peace, on behalf of the Government, accepted the surrender of rifles, machine guns and grenade launchers, mortars and welcomed their defection.",0.3496029493900505,0.22429600040948253,0.15989214998944035,0.4025771212903317,0.2366930992130008,0.15037394051237496,0.09932987502280904
106,106,106,106,106,106,106.0,"这 是 哥伦比亚 政府 自 2003 年 11 月 遣散 "" 哥伦比亚 联合 自卫 军 "" 下属 的 855 名 成员 以来 , 第 4 次 大规模 遣散 非法 武装人员 .",this is the fourth massive demobilization of rebels since the colombian government disbanded 855 members of the auc in november 2003 .,"this is the government of colombia since november 2003 , the colombian self_defence forces demobilized members of the 855 , 4th mass repatriation of illegal armed groups . ",0.5,0.0,"这 是 哥伦比亚 政府 自 2003 年 11 月 遣散 "" 哥伦比亚 联合 自卫 军 "" 下属 的 855 名 成员 以来 , 第 4 次 大规模 遣散 非法 武装人员 . this is the government of colombia since november 2003 , the colombian self_defence forces demobilized members of the 855 , 4th mass repatriation of illegal armed groups . ",This is the fourth large-scale repatriation by the government self_defence since the demobilization of 855 members of illegal armed groups by the Army in November 2003.,0.33292257121385643,0.204991755599342,3.676412937821351e-78,0.5140519480935901,0.33155354412364085,0.2043609474479103,0.1333503364958621
107,107,107,107,107,107,107.0,"今年 6 月 , 哥 政府 与 "" 哥伦比亚 联合 自卫 军 "" 经过 协商 达成 和平 遣散 协议 .","in june this year , the colombian government and the auc reached a deal on demobilization after negotiations .","in june this year , the government and the colombian self_defence forces "" to reach peaceful demobilization agreement through consultations . ",0.5217,0.0,"今年 6 月 , 哥 政府 与 "" 哥伦比亚 联合 自卫 军 "" 经过 协商 达成 和平 遣散 协议 . in june this year , the government and the colombian self_defence forces "" to reach peaceful demobilization agreement through consultations . ","In June this year, the Government and the self_defence a peaceful demobilization agreement through consultations.",0.4558423058385518,0.3768233948206352,0.3009429889037876,0.3762534511638337,0.259639548231862,0.18893625036244238,0.13577705750334457
108,108,108,108,108,108,108.0,"协议 规定 , "" 哥伦比亚 联合 自卫 军 "" 的 11 支 纵队 3000 名 武装人员 在 今年年底 前 陆续 被 遣散 , 并 重返 社会 .","under the deal , 3000 rebels of the auc's 11 blocs will be gradually demobilized and reintegrated into society by the end of this year .","the agreement , the colombian self_defence forces of the 11 columns in 30 armed men have been demobilized and reintegrated into society . ",0.4612,0.0,"协议 规定 , "" 哥伦比亚 联合 自卫 军 "" 的 11 支 纵队 3000 名 武装人员 在 今年年底 前 陆续 被 遣散 , 并 重返 社会 . the agreement , the colombian self_defence forces of the 11 columns in 30 armed men have been demobilized and reintegrated into society . ",The agreement provides self_defence demobilization and reintegration of 30 armed personnel from the 11 armed forces of the United States.,0.3033296608317165,0.2291972167776506,0.1783360548890665,0.40936537653899097,0.2656313325755393,0.15005566201097792,2.7652104144676946e-78
109,109,109,109,109,109,109.0,"约 有 近 2 万 人 的 "" 哥伦比亚 联合 自卫 军 "" 成立 于 1997 年 , 是 由 大 庄园 主 , 矿山 企业 主 和 贩毒 集团 私人 武装 组成 的 .","the nearly 20000 strong auc was founded in 1997 , and was made up of the private armed forces of ranchers , mine owners and drug trafficking groups .","almost 2 million people of the colombian self_defence forces "" , was founded in 1997 by the estate , mining enterprise owners and owners of private armed drug traffickers . ",0.5312,0.0,"约 有 近 2 万 人 的 "" 哥伦比亚 联合 自卫 军 "" 成立 于 1997 年 , 是 由 大 庄园 主 , 矿山 企业 主 和 贩毒 集团 私人 武装 组成 的 . almost 2 million people of the colombian self_defence forces "" , was founded in 1997 by the estate , mining enterprise owners and owners of private armed drug traffickers . ","Nearly 2 million self_defence"", founded in 1997 by estate owners, mining business owners and private armed drug traffickers.",0.3311758133602735,0.199520370647622,0.12820288470929092,0.35076295601223667,0.26485175623984275,0.1873392954917484,0.11992241586528553
110,110,110,110,110,110,110.0,"在 美洲国家组织 斡旋 下 , 该 组织 目前 正 与 哥 政府 谈判 , 并 承诺 在 2005 年底 前 遣散 全部 人员 .","mediated by the organization of american states , the group is currently negotiating with the colombian government and has promised to disband all its members by the end of 2005 .","with mediation by american countries , the organization is negotiating with the colombian government and has promised to demobilize all its members by the end of 2005 .",0.7701,1.0,"在 美洲国家组织 斡旋 下 , 该 组织 目前 正 与 哥 政府 谈判 , 并 承诺 在 2005 年底 前 遣散 全部 人员 . with mediation by american countries , the organization is negotiating with the colombian government and has promised to demobilize all its members by the end of 2005 .","With the mediation of the countries of the Americas, the organization is in negotiations with the Government of Colombia and has committed itself to demobilizing all its members by the end of 2005.",0.6791245402324501,0.6089013532403534,0.5569393677547911,0.5151515151515151,0.401229172026223,0.3183314919564959,0.25387990321843446
111,111,111,111,111,111,111.0,广西 纪念 百色 起义 75 周年,guangxi marks 75th anniversary of the bai se uprising,guangxi commemorating the 75th anniversary of the baise uprising ,0.6667,0.0,广西 纪念 百色 起义 75 周年 guangxi commemorating the 75th anniversary of the baise uprising ,Guangxi commemorates the 75th anniversary of the 100-color uprising,0.4472135954999579,0.3721003696282277,0.2907153684841096,0.596559544542913,0.5166357204442371,0.47082845756408903,0.4180134288483488
112,112,112,112,112,112,112.0,"新华社 南宁 12 月 11 日 电 ( 记者 王 勉 ) 12 月 11 日 , 拥有 360 万 人口 的 革命 老区 百色 通过 开展 一系列 活动 纪念 百色 起义 75 周年 .","xinhua news agency report of december 11th from nanning ( by staff reporter wang mian ) - a series of activities were held on december 11th in bai se , an old revolutionary base with a population of 3.6 million , to mark the 75th anniversary of the bai se uprising .","xinhua news agency , nanning , december 11 ( reporter wang mian ) - on december 11 , the old revolutionary base area of baise , a city with a population of 3.6 million , celebrated the 75th anniversary of the baise uprising with a series of activities .",0.6911,1.0,"新华社 南宁 12 月 11 日 电 ( 记者 王 勉 ) 12 月 11 日 , 拥有 360 万 人口 的 革命 老区 百色 通过 开展 一系列 活动 纪念 百色 起义 75 周年 . xinhua news agency , nanning , december 11 ( reporter wang mian ) - on december 11 , the old revolutionary base area of baise , a city with a population of 3.6 million , celebrated the 75th anniversary of the baise uprising with a series of activities .","Xinhua News Agency, Nanning, December 11 (Xinhua Wang Mian) December 11, with a population of 3.6 million people in the old district of the hundred-color revolution with a series of activities to celebrate the 75th anniversary of the hundred-color uprising.",0.5458263203713718,0.4505400049417169,0.3581805736638474,0.3992581093796885,0.3382988006130316,0.2915991056033531,0.24551061807973615
113,113,113,113,113,113,113.0,"1929 年 12 月 11 日 , 邓小平 , 张 云 逸 等 领导 和 发动 著名 的 百色 起义 , 创建 了 右 江 革命根据地 和 中国 工农红军 第 七 军 .","on december 11th 1929 , deng xiaoping and zhang yunyi led and launched the renowned bai se uprising and founded the youjiang revolutionary base and the 7th army of the chinese workers ' and peasants ' red army .","on 11 december 1992 , deng xiaoping , zhang yi , and a renowned bose uprising , created right chiang bazhong prefecture and china joined the army . ",0.3135,0.0,"1929 年 12 月 11 日 , 邓小平 , 张 云 逸 等 领导 和 发动 著名 的 百色 起义 , 创建 了 右 江 革命根据地 和 中国 工农红军 第 七 军 . on 11 december 1992 , deng xiaoping , zhang yi , and a renowned bose uprising , created right chiang bazhong prefecture and china joined the army . ","On December 11, 1992, Deng Xiaoping, Zhang Yi and the famous Baixian Uprising created the right Jiangbazhong County, China's military.",0.15523783274962075,0.08765790170528978,1.776706099765954e-78,0.12752563032435468,4.25358089508348e-155,3.335452086621582e-204,7.768430874346523e-232
114,114,114,114,114,114,114.0,"百色 起义 是 继 南昌 起义 , 秋收起义 , 广州起义 之后 , 共产党 独立 领导 的 又 一次 成功 的 武装 起义 .","the bai se uprising was another successful armed revolt independently led by the communist party following the nanchang uprising , qiushou uprising and guangzhou uprising .","the baise uprising nanchang uprising , the unit , 1895 , the communist party leadership after the independence of another successful armed uprising . ",0.5367,0.0,"百色 起义 是 继 南昌 起义 , 秋收起义 , 广州起义 之后 , 共产党 独立 领导 的 又 一次 成功 的 武装 起义 . the baise uprising nanchang uprising , the unit , 1895 , the communist party leadership after the independence of another successful armed uprising . ","Nanchang Uprising, unit, 1895, the Communist Party leader after independence and then successfully armed uprising.",0.3882984289304003,0.2697880699646995,4.483130588753728e-78,0.13691123174202455,3.954821871078872e-155,2.95316254606372e-204,6.721571953008556e-232
115,115,115,115,115,115,115.0,"12 月 11 日 上午 , 两千 余 人手 捧 鲜花 来到 百色 起义 纪念碑 , 献花 , 鞠躬 … … 缅怀 先烈 的 丰功伟绩 .","on the morning of december 11th , more than 2000 people with flowers in their hands came to the memorial monument for the bai se uprising to lay wreaths and bow. . . in commemoration of the martyrs ' outstanding achievements .","on the morning of december 11 , more than 2000 people came to baise memorial with flowers to present their bouquets , and to bow to reminisce about the monumental contributions of the martyrs .",0.5456,1.0,"12 月 11 日 上午 , 两千 余 人手 捧 鲜花 来到 百色 起义 纪念碑 , 献花 , 鞠躬 … … 缅怀 先烈 的 丰功伟绩 . on the morning of december 11 , more than 2000 people came to baise memorial with flowers to present their bouquets , and to bow to reminisce about the monumental contributions of the martyrs .","On the morning of December 11, more than 2,000 people brought flowers to the White Rock Memorial to lay flowers and bow to pay tribute to the martyrs.",0.3942958117299266,0.3030284165660445,0.22927418697332416,0.417214705216824,0.2452991896272975,0.12397759264036011,2.364035627543947e-78
116,116,116,116,116,116,116.0,"随后 , 观看 了 影片 "" 百色 起义 "" , 参观 了 "" 张 云 逸 在 广西 "" 图片 展 等 活动 .","they later watched a movie named "" the bai se uprising "" and visited a photo exhibition of "" zhang yunyi in guangxi "" .","subsequently , watched the film "" baise uprising "" , "" zhang said , "" photo exhibition in guangxi . ",0.5062,0.0,"随后 , 观看 了 影片 "" 百色 起义 "" , 参观 了 "" 张 云 逸 在 广西 "" 图片 展 等 活动 . subsequently , watched the film "" baise uprising "" , "" zhang said , "" photo exhibition in guangxi . ","Subsequently, watched the film ""100-color uprising"" ""Zhang said"" photo exhibition held in Guangxi.",0.2908400885247576,1.2373989451972362e-102,7.313713951891866e-155,0.24943061376301576,0.1835759611246949,0.12011329486920676,2.1123543361013143e-78
117,117,117,117,117,117,117.0,"来自 百色 高中 的 学生 黄 群 升 说 : "" 尽管 平时 历史 , 思想 政治 课程 讲 了 很 多 有关 爱国主义 , 集体主义 教育 内容 , 但是 , 今天 当 我们 真正 来到 实地 参观 后 , 感觉 到 这 是 一 堂 生动 的 爱国主义 教育 课 . """,""" although regular courses on history , ideology and politics teach a lot about patriotism and collectivism , we feel it a vivid course of patriotism after today's on-the-spot visit , "" said huang qunsheng from bai se middle school .","huang qunsheng , a student of baise high school , said , "" despite the educational contents on patriotism and collectivism in our daily history and ideological and political courses , after our on-site visit today , i feel that this is a lively educational lesson in patriotism . """,0.48,1.0,"来自 百色 高中 的 学生 黄 群 升 说 : "" 尽管 平时 历史 , 思想 政治 课程 讲 了 很 多 有关 爱国主义 , 集体主义 教育 内容 , 但是 , 今天 当 我们 真正 来到 实地 参观 后 , 感觉 到 这 是 一 堂 生动 的 爱国主义 教育 课 . "" huang qunsheng , a student of baise high school , said , "" despite the educational contents on patriotism and collectivism in our daily history and ideological and political courses , after our on-site visit today , i feel that this is a lively educational lesson in patriotism . ""","""Despite the educational content of patriotism and collectivism in our daily history and ideological and political curriculum, after we visited the site today, I thought it was a lively patriotic education lesson, "" said Huang Qunsheng, a student at Baisei Middle School.",0.1979486637221574,0.09570069477880064,2.0644391464165766e-78,0.41328271881211903,0.32911069186103314,0.27513143131126777,0.24174727704365703
