,Unnamed: 0,Unnamed: 0.1,source,ref,cand,qual,target,data,backTrans,backTransGram1,backTransGram2,backTransGram3,backTransGram4,2gramBleu,3gramBleu,4gramBleu
303,303,303.0,"他 告诉 法新社 : "" 这 是 五 角 大厦 历来 最 大规模 的 人道 救援 行动 之一 . """,""" it is one of pentagon's largest humanitarian relief operations , "" he told afp .","he told afp : "" the pentagon , the largest one humanitarian relief operations . "" ",0.75,0.0,"他 告诉 法新社 : "" 这 是 五 角 大厦 历来 最 大规模 的 人道 救援 行动 之一 . "" he told afp : "" the pentagon , the largest one humanitarian relief operations . "" ","""The Pentagon, the biggest humanitarian relief operation,"" he told AFP.""",0.24829265189570476,0.1655284345971365,7.173275269689635e-103,4.276667152716379e-155,0.420084025208403,0.2901560651525481,4.78342396855006e-78
304,304,304.0,"参谋 首长 联席会议 负责 军事 行动 官员 康 威 中将 表示 , 他们 正 寻求 评估 这 起 灾难 的 规模 , 并 已 派遣 灾难 救援 评估 小组 前往 泰国 , 斯里兰卡 和 印尼 .","major general conway , who is in charge of military operations for the joint chiefs of staff , said they are seeking to evaluate the scale of the disaster and have sent assessment teams to thailand , sri lanka and indonesia .","the joint chiefs of officials responsible for military action , and will also seek to assess the magnitude of this disaster , and has sent disaster relief team to thailand , sri lanka and indonesia . ",0.5173,0.0,"参谋 首长 联席会议 负责 军事 行动 官员 康 威 中将 表示 , 他们 正 寻求 评估 这 起 灾难 的 规模 , 并 已 派遣 灾难 救援 评估 小组 前往 泰国 , 斯里兰卡 和 印尼 . the joint chiefs of officials responsible for military action , and will also seek to assess the magnitude of this disaster , and has sent disaster relief team to thailand , sri lanka and indonesia . ","A joint meeting of officials responsible for military operations will also seek to assess the scale of the disaster and have sent disaster relief teams to Thailand, Sri Lanka and Indonesia.",0.5582138457764702,0.4106837501997955,0.3402232118982425,0.27406353291625296,0.35503468590356135,0.2962796944163499,0.24958284991560314
305,305,305.0,"五 角 大厦 说 , 五 角 大厦 已 派遣 二十 架 飞机 至 南亚 , 其中 包括 六 架 载运 饮水 与 粮食 的 C-130 运输机 , 五 架 KC-135 空中 加油 机 及 九 架 P3 侦察机 .","the pentagon says it has dispatched 20 aircrafts to southeast asia , including six c-130 cargo aircrafts carrying drinking water and food , five kc-135 refueling aircrafts and nine p3 reconnaissance aircrafts .","the pentagon said that it had dispatched 20 aircraft to south asia , among which were six c-130 transporters that carried drinking water and food , five kc-135 refueling planes , and nine p3 reconnaissance planes .",0.6216,1.0,"五 角 大厦 说 , 五 角 大厦 已 派遣 二十 架 飞机 至 南亚 , 其中 包括 六 架 载运 饮水 与 粮食 的 C-130 运输机 , 五 架 KC-135 空中 加油 机 及 九 架 P3 侦察机 . the pentagon said that it had dispatched 20 aircraft to south asia , among which were six c-130 transporters that carried drinking water and food , five kc-135 refueling planes , and nine p3 reconnaissance planes .","The Pentagon says it has been to South Asia dispatched 20 aircraft, including 6 c-130 transport potable water and food, 5 kc-135 refueling aircraft, 9 p3 reconnaissance aircraft.",0.2848655943265518,0.17493261391468493,8.461672222882331e-103,5.312638693657503e-155,0.4916723926983716,0.384576979862461,0.31424001056714773
306,306,306.0,"五 角 大厦 也 动员 "" 林肯 号 "" 和 "" 李 察 号 "" 航空母舰 及 它们 所属 的 舰艇 .",the pentagon has also mobilized the uss lincoln and uss richard aircraft carriers and their warships .,"the pentagon also mobilized the lincoln and "" the "" aircraft carriers and their ships . ",0.7046,0.0,"五 角 大厦 也 动员 "" 林肯 号 "" 和 "" 李 察 号 "" 航空母舰 及 它们 所属 的 舰艇 . the pentagon also mobilized the lincoln and "" the "" aircraft carriers and their ships . ",The Pentagon also mobilized Lincoln and the aircraft carrier and its ships.,0.32962031510022183,0.14055057460945863,7.090357670598397e-103,4.540571421677956e-155,0.5557189302262113,0.39897375174253435,0.2577229450699086
307,307,307.0,"康 威 表示 , "" 林肯 号 "" 战斗 群 及 其 所属 的 十二 架 直升机 和 九千 人员 , 已 由 香港 前往 暹 罗 湾 , 最终 将 部署 在 索马利亚 外海 .",conway says the uss lincoln strike group and its 12 helicopters and 9000 personnel have departed hong kong for the gulf of thailand and will be deployed off sumatra .,"kang , "" the abraham lincoln battle group and their 12 helicopters and 19 are from hong kong to the gulf of siam will eventually be deployed in somalia area . ",0.5161,0.0,"康 威 表示 , "" 林肯 号 "" 战斗 群 及 其 所属 的 十二 架 直升机 和 九千 人员 , 已 由 香港 前往 暹 罗 湾 , 最终 将 部署 在 索马利亚 外海 . kang , "" the abraham lincoln battle group and their 12 helicopters and 19 are from hong kong to the gulf of siam will eventually be deployed in somalia area . ","""Abraham Lincoln's battle group and their 12 helicopters and 19 from Hong Kong to the Gulf of Siam will eventually be deployed in Somalia.",0.5075430116564341,0.4355928250186142,0.3841260635698504,0.33949437940989746,0.33601075251612356,0.19919708564390276,3.597409529110826e-78
308,308,308.0,"载 有 二十五 架 直升机 , 两千 一百 名 陆 战 队 及 一千 四百 名 水兵 的 "" 李 察 号 "" 已 由 关岛 启程 , 预料 将 在 明年 元月 七 日前 抵达 孟加拉 湾 .","the uss richard with 25 helicopters , 2100 marines and 1400 crew aboard has left guam and is expected to arrive in the bay of bengal on january 7th next year .","contains 25 helicopters , a marine corps and navy , "" mr "" departure from guam , is expected to be seven days in january next year in the bay of bengal . ",0.5152,0.0,"载 有 二十五 架 直升机 , 两千 一百 名 陆 战 队 及 一千 四百 名 水兵 的 "" 李 察 号 "" 已 由 关岛 启程 , 预料 将 在 明年 元月 七 日前 抵达 孟加拉 湾 . contains 25 helicopters , a marine corps and navy , "" mr "" departure from guam , is expected to be seven days in january next year in the bay of bengal . ","Including 25 helicopters, the Marine Corps and the Navy, ""Sir"" left Guam and is expected to be in the Bay of Bengal for seven days in January.",0.34294353187351595,0.24711711578235976,0.1807854282456558,0.116117180370887,0.3692744729379982,0.280809074384527,0.19255141986430627
309,309,309.0,"五 角 大厦 已 决定 另外 从 关岛 动员 五 艘 , 从 印度洋 迪 戈 加西亚 基地 动员 两 艘 能 制造 淡水 的 舰艇 .",the pentagon has decided to mobilize another 5 ships in guam and 2 ships in the indian ocean base of diego garcia with freshwater-producing capability .,the pentagon has decided to mobilize five ships from guam and two ships that can produce fresh water from the diego garcia base on the indian ocean .,0.6071,1.0,"五 角 大厦 已 决定 另外 从 关岛 动员 五 艘 , 从 印度洋 迪 戈 加西亚 基地 动员 两 艘 能 制造 淡水 的 舰艇 . the pentagon has decided to mobilize five ships from guam and two ships that can produce fresh water from the diego garcia base on the indian ocean .",The Pentagon has decided to 25 ships from Guam and two ships capable of producing fresh water from the Diego Garcia base in the Indian Ocean.,0.49859442696124706,0.38436608940710004,0.2869348897351649,0.17406005926913617,0.4498677054212186,0.34257437672861973,0.2614188407306366
310,310,310.0,"康 威 说 , 美军 这 项 救援 行动 将 以 暹 罗 湾 的 泰国 乌 塔 保 基地 为 指挥 基地 .",conway says thailand's utapao base in the gulf of thailand will serve as a command base for us military relief operations .,conway stated that the u.s. army's relief operations would use the thailand utapao base on the gulf of siam as its command center .,0.4444,1.0,"康 威 说 , 美军 这 项 救援 行动 将 以 暹 罗 湾 的 泰国 乌 塔 保 基地 为 指挥 基地 . conway stated that the u.s. army's relief operations would use the thailand utapao base on the gulf of siam as its command center .",Conway said the U.S. military's rescue operation will use Thailand's Utapao base in the Gulf of Siam as its command center.,0.3302391999048311,0.1691972411207347,0.11159804106561401,2.240388381781407e-78,0.29488391230979427,0.16105352251201863,3.062358125062913e-78
311,311,311.0,阿根廷 首都 夜总会 大火 至少 169 死 375 伤,nightclub fire in argentine capital kills at least 169 wounds 375,argentine capital nightclub fire killed at least 169 and injured 375,0.7273,1.0,阿根廷 首都 夜总会 大火 至少 169 死 375 伤 argentine capital nightclub fire killed at least 169 and injured 375,At least 169 people have been killed and 375 injured in a nightclub fire in Argentina's capital,0.5294117647058824,0.2572478777137633,1.2174632223142258e-102,7.565682572361624e-155,0.5393598899705937,0.32221064080838396,5.17862905677001e-78
312,312,312.0,"阿根廷 首都 布宜诺斯艾利斯 市政府 官员 今天 表示 , 布宜诺斯艾利斯 市中心 一家 夜总会 三十日 晚 发生 的 大火 , 造成 至少 一百 六十九 人 丧 生 和 三百 七十五 人 受伤 .",city officials in the argentine capital of buenos aires said today that at least 169 people had been killed and 375 injured in a fire at a buenos aires nightclub on the night of the 30th .,"city officials of the argentine capital of buenos aires said today that a huge fire broke out in a downtown nightclub in buenos aires , killing at least 169 people and injuring 375 .",0.7271,1.0,"阿根廷 首都 布宜诺斯艾利斯 市政府 官员 今天 表示 , 布宜诺斯艾利斯 市中心 一家 夜总会 三十日 晚 发生 的 大火 , 造成 至少 一百 六十九 人 丧 生 和 三百 七十五 人 受伤 . city officials of the argentine capital of buenos aires said today that a huge fire broke out in a downtown nightclub in buenos aires , killing at least 169 people and injuring 375 .","At least 169 people have been killed and 375 injured in a fire at a nightclub in central Buenos Aires, officials said today.",0.37730637496474784,0.2062114131884883,0.10977260095925123,2.0397859927437474e-78,0.5500611618329049,0.43037094999264836,0.35624818431033534
313,313,313.0,"发生 火灾 事故 当时 , 夜总会 内 挤满 庆祝 学年 结束 的 大约 二千 名 年轻人 .",the nightclub was packed with some 2000 teenagers celebrating the end of the academic year when the fire occurred .,fire incidents occurred at night to mark the end of that year were about 2 000 young people . ,0.3495,0.0,"发生 火灾 事故 当时 , 夜总会 内 挤满 庆祝 学年 结束 的 大约 二千 名 年轻人 . fire incidents occurred at night to mark the end of that year were about 2 000 young people . ",The fire occurred in the evening in memory of about 2000 young people at the end of the year.,0.4493981747446281,0.26656997100380203,0.1611445710745383,3.024828022327561e-78,0.1919429739874786,0.1296145445713074,2.597790303023391e-78
314,314,314.0,"市府 卫生 厅长 史 坦 因 指出 , 前 述 伤亡 统计 并非 最终 数字 .",the city's health secretary stein pointed out that the casualty toll was provisional .,"the city health director , said because of the above statistics are not final casualties . ",0.25,0.0,"市府 卫生 厅长 史 坦 因 指出 , 前 述 伤亡 统计 并非 最终 数字 . the city health director , said because of the above statistics are not final casualties . ","The city's health bureau chief said that because of the above statistics, there are no final casualties.",0.47058823529411764,0.2970442628930023,0.2308297358116212,0.1702602472176709,7.2356533239022285e-155,5.519236166731118e-204,1.268852357850863e-231
315,315,315.0,"阿根廷 内政部长 费 南 德 兹 于 仍 在 闷 烧 的 夜总会 外头 告诉 记者 说 , "" 这 是 一 场 灾难 ! 这 是 一 场 灾难 ! "" , 并 警告 指出 , 死亡人数 只是 暂时 数字 .",""" this is a disaster . this is a disaster , "" argentine interior minister fernandez told reporters outside the smoldering nightclub , saying the death toll was provisional .","argentine interior minister fernandez told reporters outside the still burning nightclub , "" this is a disaster ! this is a disaster ! "" and cautioned that the death toll was speculative .",0.7576,1.0,"阿根廷 内政部长 费 南 德 兹 于 仍 在 闷 烧 的 夜总会 外头 告诉 记者 说 , "" 这 是 一 场 灾难 ! 这 是 一 场 灾难 ! "" , 并 警告 指出 , 死亡人数 只是 暂时 数字 . argentine interior minister fernandez told reporters outside the still burning nightclub , "" this is a disaster ! this is a disaster ! "" and cautioned that the death toll was speculative .","""It's a disaster!"" Argentina's interior minister, Fernandez, told reporters outside the still-burning nightclub. It's a disaster! And warned that the death toll was speculative.",0.3436446393954861,0.26810793856478543,0.2264500676682011,0.18221618186464122,0.6706792124858247,0.5767023823333371,0.4877341345229606
316,316,316.0,"史 坦 因 指出 , 至少 有 三百 七十五 人 在 烈焰 中 受伤 , 包括 十八 名 警官 在 内 .","stein pointed out that at least 375 people were injured in the blaze , including 18 police officers .","stern as pointed out that at least 350 people were injured in flames , including 18 officers . ",0.7357,0.0,"史 坦 因 指出 , 至少 有 三百 七十五 人 在 烈焰 中 受伤 , 包括 十八 名 警官 在 内 . stern as pointed out that at least 350 people were injured in flames , including 18 officers . ","At least 350 people, including 18 police officers, were injured in the fire.",0.3393994081674645,0.26703802631278023,0.16207940725593492,2.7513933785386575e-78,0.6398099132915954,0.5281233936615709,0.40569661365913545
317,317,317.0,"史 坦 因 表示 , 位于 市中心 的 这 家 迪 斯 可 舞厅 于 三十日 午夜 前 失火 , 当时 约 有 二千 名 年轻人 在 舞厅 内 参加 摇 滚 音乐会 .","stein said the fire broke out before midnight on the 30th at this disco club in the city center , where some 2000 youngsters were attending a rock concert inside the ballroom .","stern said , because in the disco fire in 30 before midnight , about 2 000 young people in dance halls , rock concerts . ",0.2905,0.0,"史 坦 因 表示 , 位于 市中心 的 这 家 迪 斯 可 舞厅 于 三十日 午夜 前 失火 , 当时 约 有 二千 名 年轻人 在 舞厅 内 参加 摇 滚 音乐会 . stern said , because in the disco fire in 30 before midnight , about 2 000 young people in dance halls , rock concerts . ","Stern said about 2,000 young people were holding rock concerts in the discotheque just before midnight on the 30th.",0.3641188554055353,0.23659944004699893,1.0164162841563798e-102,6.0350025348623855e-155,0.13400866540794168,7.223983008545783e-103,4.772829694554471e-155
318,318,318.0,"布宜诺斯艾利斯 市长 依 巴 拉 表示 , 未经 证实 报导 指 称 , 有人 在 音乐会 进行 期间 投掷 焰火 后 引发 大火 .","buenos aires mayor ibarra said that according to unconfirmed reports , the blaze started when somebody tossed a flare during the concert .",buenos aires mayor ibarra claimed that unconfirmed reports stated that the fire started after someone tossed a flare during the concert .,0.695,1.0,"布宜诺斯艾利斯 市长 依 巴 拉 表示 , 未经 证实 报导 指 称 , 有人 在 音乐会 进行 期间 投掷 焰火 后 引发 大火 . buenos aires mayor ibarra claimed that unconfirmed reports stated that the fire started after someone tossed a flare during the concert .",Buenos Aires Mayor Ibarra said unconfirmed reports said the fire started after someone threw flares during the concert.,0.400368701458404,0.3363769913522155,0.26000542219732975,0.20636840170734977,0.5623391826008831,0.47624402356306017,0.40383127991445866
319,319,319.0,"依 巴 拉 告诉 今日 新闻 电视台 说 , "" 这 是 一个 恐怖 夜晚 "" .",""" this is a terrible night , "" ibarra told todo noticias television .","according to pakistan , told the television said today that "" this is a terrible night "" . ",0.6111,0.0,"依 巴 拉 告诉 今日 新闻 电视台 说 , "" 这 是 一个 恐怖 夜晚 "" . according to pakistan , told the television said today that "" this is a terrible night "" . ","""It was a terrible night,"" Pakistani television reported today.",0.10973099593596852,0.06719623725263438,3.4403650591943774e-103,2.2185538822737334e-155,0.40102208598815653,0.3394085087659172,0.29022661152914203
320,320,320.0,"当 消防 人员 竭力 试图 扑灭 大火 之 际 , 罹难 者 遗体 排 放 在 街道 上 .",bodies were lined up on the street as firefighters attempted to put out the blaze .,"while firefighters were battling the flames , the victims ' bodies were lined up on the street .",0.5556,1.0,"当 消防 人员 竭力 试图 扑灭 大火 之 际 , 罹难 者 遗体 排 放 在 街道 上 . while firefighters were battling the flames , the victims ' bodies were lined up on the street .",The bodies of the victims lined the streets as firefighters battled the blaze.,0.36653744525105364,0.14419505985301395,7.290185160328823e-103,4.673359998714555e-155,0.4428074427700477,0.397926029958311,0.3575297164449809
321,321,321.0,"失火 的 迪 斯 可 舞厅 外头 今天 清晨 呈现 一片 混乱 状态 , 数 百 名 警察 和 消防 队员 与 饱 受 惊吓 的 年轻人 以及 狂 乱 寻找 子女 下落 的 焦急 父母 混杂 在 一起 .","a chaotic scene unfolded outside the blazing discotheque early today , as hundreds of police and firefighters mingled with stunned teenagers and their parents searching frantically for their children .","a chaotic situation emerged outside the burned discotheque this morning , with hundreds of police and firefighters mingling with terrified youngsters and anxious parents who were frantically looking for their children .",0.5938,1.0,"失火 的 迪 斯 可 舞厅 外头 今天 清晨 呈现 一片 混乱 状态 , 数 百 名 警察 和 消防 队员 与 饱 受 惊吓 的 年轻人 以及 狂 乱 寻找 子女 下落 的 焦急 父母 混杂 在 一起 . a chaotic situation emerged outside the burned discotheque this morning , with hundreds of police and firefighters mingling with terrified youngsters and anxious parents who were frantically looking for their children .",Hundreds of police and firefighters mingled with frightened youths and anxious parents as they frantically searched for their children in chaos outside the burned-out discotheque this morning.,0.4924150458674323,0.37634641719949213,0.26909341212479,0.15979332222988632,0.41518553955799636,0.3099202487791018,0.2334877559408624
322,322,322.0,联合国 : 救灾 物资 须 数 周 方 能 送交 亚 齐 灾民,un : relief materials could take weeks to reach tsunami victims in aceh,un : relief supplies won't reach aceh victims for weeks,0.5186,1.0,联合国 : 救灾 物资 须 数 周 方 能 送交 亚 齐 灾民 un : relief supplies won't reach aceh victims for weeks,un : Relief supplies will not reach Aceh victims for several weeks,0.5833333333333334,0.3256694736394648,1.4225138936917653e-102,8.512570894324454e-155,0.2921826465551294,0.2018432281455865,3.378676787545745e-78
323,323,323.0,"联合国 今天 说 , 迫切 需要 的 赈 灾 物资 将 在 "" 数 周 "" 之后 方 能 运送 到 印尼 亚 齐 省 孤立 地区 的 海啸 灾民 手 中 .","the united nations said today that desperately needed relief supplies would take "" weeks "" to reach tsunami survivors in isolated areas of indonesia's aceh province .","the united nations said today that the urgently needed aid will take "" weeks "" to deliver to tsunami victims in isolated regions of aceh , indonesia .",0.6429,1.0,"联合国 今天 说 , 迫切 需要 的 赈 灾 物资 将 在 "" 数 周 "" 之后 方 能 运送 到 印尼 亚 齐 省 孤立 地区 的 海啸 灾民 手 中 . the united nations said today that the urgently needed aid will take "" weeks "" to deliver to tsunami victims in isolated regions of aceh , indonesia .","The United Nations said today that much-needed aid will take ""weeks"" to reach tsunami victims in remote areas of Aceh, Indonesia.",0.37532592458627057,0.2840419563917202,0.2115795705719339,3.4732564850918615e-78,0.4879500364742666,0.40389537727320035,0.33649324423301513
324,324,324.0,"美国 海军 直升机 今天 已 飞 抵 亚 齐 省 首府 大 亚 齐 市 , 而且 市内 有 越来越 多 野战 医院 运作 , 大批 救援 物资 也 陆续 运 抵 机场 .","us navy helicopters arrived in banda aceh , the capital of aceh province , while more and more field hospitals were being put into operation in the city . an enormous amount of relief supplies have been arriving at the airport in succession .","the united states navy helicopter had arrived in aceh province of aceh , capital city of large and growing in a field hospital and a large number of relief materials have arrived at the airport . ",0.4671,0.0,"美国 海军 直升机 今天 已 飞 抵 亚 齐 省 首府 大 亚 齐 市 , 而且 市内 有 越来越 多 野战 医院 运作 , 大批 救援 物资 也 陆续 运 抵 机场 . the united states navy helicopter had arrived in aceh province of aceh , capital city of large and growing in a field hospital and a large number of relief materials have arrived at the airport . ","U.S. Navy helicopters have arrived in Aceh province, the provincial capital Aceh City, a field hospital and a large number of relief supplies have arrived at the airport.",0.44024682759558004,0.37666869816641924,0.3316117657400418,0.2916011526127169,0.27494304238983813,0.12371491205262182,2.395292492779582e-78
325,325,325.0,"不过 , 联合国 驻 印尼 人道 事务 协调 办事处 的 负责人 艾 姆 奎 斯 特 告诉 记者 , 由于 协调 与 基础 设施 的 问题 繁多 , 因此 救济 物资 不 可能 快速 运送 .","but the chief of the un office for the coordination of humanitarian affairs in indonesia , elmquist , told reporters that a myriad of coordination and infrastructure problems was making it impossible to quickly deliver aid .","however , elmquist , the chief of the un office for coordination of humanitarian affairs in indonesia , told reporters that the relief supplies cannot be delivered quickly due to numerous coordination and infrastructure problems .",0.7295,1.0,"不过 , 联合国 驻 印尼 人道 事务 协调 办事处 的 负责人 艾 姆 奎 斯 特 告诉 记者 , 由于 协调 与 基础 设施 的 问题 繁多 , 因此 救济 物资 不 可能 快速 运送 . however , elmquist , the chief of the un office for coordination of humanitarian affairs in indonesia , told reporters that the relief supplies cannot be delivered quickly due to numerous coordination and infrastructure problems .","However, elmquist, director of the U.N.'s coordination office for humanitarian affairs in Indonesia, told reporters that relief supplies could not be delivered quickly because of coordination and infrastructure problems.",0.5417542103827041,0.40888730154682446,0.27186046003135167,4.2943469090736975e-78,0.6367190910912303,0.5613400100865952,0.4758462691567689
326,326,326.0,"艾 姆 奎 斯 特 在 自大 亚 齐 市 返回 首都 雅加达 后 , 透过 电话 告诉 记者 , "" 我们 须要 数 周 时间 , 才能 把 救济 品 送到 所有 的 孤立 地区 "" .",""" it's going to take weeks before we send relief materials to all the isolated areas , "" elmquist told reporters by telephone from the capital jakarta after returning from banda aceh .","the { arrogance in aceh , capital of jakarta returns by telephone after told reporters that "" we need a few weeks , bringing relief to all the isolated areas . ",0.6049,0.0,"艾 姆 奎 斯 特 在 自大 亚 齐 市 返回 首都 雅加达 后 , 透过 电话 告诉 记者 , "" 我们 须要 数 周 时间 , 才能 把 救济 品 送到 所有 的 孤立 地区 "" . the { arrogance in aceh , capital of jakarta returns by telephone after told reporters that "" we need a few weeks , bringing relief to all the isolated areas . ","""We need a few weeks to bring relief to all remote areas,"" Aceh, the capital of Jakarta, told reporters after returning by phone.",0.41158437632367245,0.29757501243674855,0.20697184076585617,0.13040539584938093,0.33710336241758704,0.2257923672518791,0.16472279030330347
327,327,327.0,"他 说 : "" 这 是 个 令人 忧心 的 问题 , 我们 正 极力 想 尽 一切 办法 , 来 建立 大 亚 齐 的 物资 发放 系统 . """,""" it's a concern and we are desperately doing what we can to find ways of establishing distribution systems in banda aceh , "" he said","he said : "" this is a worrying problem , we are eager to do everything possible to establish the aceh material distribution systems . "" ",0.4615,0.0,"他 说 : "" 这 是 个 令人 忧心 的 问题 , 我们 正 极力 想 尽 一切 办法 , 来 建立 大 亚 齐 的 物资 发放 系统 . "" he said : "" this is a worrying problem , we are eager to do everything possible to establish the aceh material distribution systems . "" ","""This is a worrying issue and we are eager to do everything possible to establish a distribution system for Aceh,"" he said.",0.50699311720493,0.43857082595157076,0.39706984436156645,0.35239734998879624,0.22645540682891918,1.119211697646696e-102,7.098450576376767e-155
328,328,328.0,"联合国 和 其他 救济 组织 已 警告 , 印尼 苏 门 答 腊 灾区 的 居民 若 未 立即 获得 清洁 的 饮水 和 粮食 供应 以及 医疗 救治 , 那么 可能 会 在 数 日内 死亡 .","the un and other relief organizations have warned that people in the devastated region of indonesia's sumatra may die within days if they do not have immediate access to clean water , food and medical treatment .","the united nations and other relief organizations have warned that if victims in indonesian sumatra regions do not have clean drinking water , food , and medical treatment immediately , they will die in a few days .",0.6579,1.0,"联合国 和 其他 救济 组织 已 警告 , 印尼 苏 门 答 腊 灾区 的 居民 若 未 立即 获得 清洁 的 饮水 和 粮食 供应 以及 医疗 救治 , 那么 可能 会 在 数 日内 死亡 . the united nations and other relief organizations have warned that if victims in indonesian sumatra regions do not have clean drinking water , food , and medical treatment immediately , they will die in a few days .","The United Nations and other aid groups have warned that victims in Indonesia's Sumatra region could die within days if they do not have clean drinking water, food and medical care immediately.",0.4922360389196127,0.34420090174101947,0.23869286228455538,0.1654183093385957,0.46192127684579004,0.36564086584188116,0.27131814667074544
329,329,329.0,"艾 姆 奎 斯 特 在 被 询 及 , 运送 延误 是否 无异 对 某些 海啸 灾民 宣判 死刑 时 答 称 : "" 我 希望 不是 , 我 希望 灾民 能 设法 取得 食物 和 饮水 , 但 这 显然 并 不是 我们 所 乐 见 的 情况 . ""","asked if the delay was effectively a death sentence for some tsunami survivors , elmquist replied , "" i hope not . i hope that people are finding ways to get food and water , but obviously it's not a situation we are happy about . ""","the { when asked whether delivery is delayed , for certain tsunami response pronounced : "" i hope not , i hope that the victims managed to obtain food and drinking water , but this is obviously not what we are happy to see . "" ",0.5531,0.0,"艾 姆 奎 斯 特 在 被 询 及 , 运送 延误 是否 无异 对 某些 海啸 灾民 宣判 死刑 时 答 称 : "" 我 希望 不是 , 我 希望 灾民 能 设法 取得 食物 和 饮水 , 但 这 显然 并 不是 我们 所 乐 见 的 情况 . "" the { when asked whether delivery is delayed , for certain tsunami response pronounced : "" i hope not , i hope that the victims managed to obtain food and drinking water , but this is obviously not what we are happy to see . "" ","Asked if there had been a delay in delivery, he said of some of the tsunami response: ""I hope not, I hope the victims try to get food and drinking water, but that's obviously not what we'd like to see.""",0.3147963827884528,0.18406312798230517,0.11669409407346479,2.299483721904667e-78,0.3637099412569069,0.24842676568909586,0.1351928705126306
330,330,330.0,"他 说 : "" 这 是 个 非常 严重 的 情况 , 我们 只能 希望 , 能 有 加快 行动 的 可能性 . """,""" it's a very serious situation and we can only hope that it's possible to do something quicker , "" he said .","he said , "" it's a very serious situation and we can only hope that it's possible to do something quicker . """,1.0,1.0,"他 说 : "" 这 是 个 非常 严重 的 情况 , 我们 只能 希望 , 能 有 加快 行动 的 可能性 . "" he said , "" it's a very serious situation and we can only hope that it's possible to do something quicker . ""","""This is a very serious situation and we can only hope that something can be done faster,"" he said.",0.5116785694310063,0.4552693438085242,0.43185938178512434,0.409094627276912,0.9293203772845852,0.870996541733343,0.838152834102593
331,331,331.0,日本 提供 五 亿 美元 救灾 金额 跃 居 各国 第 一,"japan offers us$ 500 m for relief , topping world in funds",japan outpledges nations with 500 million u.s. dollars,0.1516,1.0,日本 提供 五 亿 美元 救灾 金额 跃 居 各国 第 一 japan outpledges nations with 500 million u.s. dollars,Japan overseed the country by $500 million,0.12383969996431167,4.887436488566011e-155,4.0581014757872126e-204,9.709385502639237e-232,4.523712324056519e-155,3.41523259434563e-204,7.813508425061864e-232
332,332,332.0,"日本 今天 承诺 提供 五 亿 美元 援助 因 印度洋 大海 啸 受害 的 国家 , 在 各国 竞 相 伸出援手 救助 这 起 世界 最 惨重 灾难 的 受害者 之 际 , 日本 这 笔 援 款 跃 居 所有 国家 第 一 , 也 使 国际 迄今 承诺 提供 的 救灾 和 重建 经费 总额 增加 到 十六 亿 美元 .","japan today promised us$ 500 million to countries devastated by the indian ocean tsunamis . japan's contribution by far outpledges all the other countries racing to help victims of one of the world's worst disasters , increasing the money the world has promised for relief and reconstruction to more than us$ 1.6 billion .","japan today pledged $ 5 billion by the indian ocean , where the injured state in the countries are competing to help rescue the world's most tragic disaster victims , japan became the first of all countries , has promised to provide relief and reconstruction of the total amount to $ 1.6 billion . ",0.5710000000000001,0.0,"日本 今天 承诺 提供 五 亿 美元 援助 因 印度洋 大海 啸 受害 的 国家 , 在 各国 竞 相 伸出援手 救助 这 起 世界 最 惨重 灾难 的 受害者 之 际 , 日本 这 笔 援 款 跃 居 所有 国家 第 一 , 也 使 国际 迄今 承诺 提供 的 救灾 和 重建 经费 总额 增加 到 十六 亿 美元 . japan today pledged $ 5 billion by the indian ocean , where the injured state in the countries are competing to help rescue the world's most tragic disaster victims , japan became the first of all countries , has promised to provide relief and reconstruction of the total amount to $ 1.6 billion . ","Japan today pledged $5 billion from the Indian Ocean, with injured countries racing to help rescue the world's most tragic victims, becoming the first of all countries to pledge a total of $1.6 billion in relief and reconstruction.",0.4205975856799538,0.29531012019962205,0.2337572514065151,0.19196056517934038,0.34815531191139565,0.21244130332571942,0.11516796881774477
333,333,333.0,"日本 首相 小 泉 纯 一 郎 发布 声明 说 , 日本 作为 亚洲 最 大 经济 体 , 还 会 考虑 提供 更 多 援助 , 包括 金钱 和 技术 .","japanese prime minister junichiro koizumi said in a statement that as asia's largest economy , japan would consider more assistance including money and technology .","japanese prime minister koizumi junichiro issued a statement saying that as asia's largest economy , japan would consider providing more assistance , including money and technology .",0.8519,1.0,"日本 首相 小 泉 纯 一 郎 发布 声明 说 , 日本 作为 亚洲 最 大 经济 体 , 还 会 考虑 提供 更 多 援助 , 包括 金钱 和 技术 . japanese prime minister koizumi junichiro issued a statement saying that as asia's largest economy , japan would consider providing more assistance , including money and technology .","Junichiro Koizumi, Japan's prime minister, said in a statement that his country, Asia's largest economy, would consider providing more aid, including capital and technology.",0.4044777470179396,0.24915521926762918,0.17360134725476384,0.12027866371366087,0.7240279857964913,0.6162797765077923,0.5265753584723774
